Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181881,37.914635,3325.541736,0.0,-0.004,0.0,1.0
0.0166,128.181881,37.914674,3325.5542328000006,0.0,-0.015,0.0,1.0
0.0333,128.181881,37.914714,3325.5642912000003,0.099,-0.031,0.019,1.0
0.05,128.181881,37.914753,3325.5713016,0.294,-0.051,0.057,1.0
0.0666,128.181881,37.914793,3325.5749592,0.592,-0.073,0.106,1.0
0.0833,128.181881,37.914832,3325.5743496,0.997,-0.097,0.16,1.0
0.1,128.181881,37.914871,3325.5688632,1.509,-0.122,0.214,1.0
0.1166,128.181881,37.914911,3325.5578904,2.126,-0.147,0.267,1.0
0.1333,128.181881,37.91495,3325.5405168,2.843,-0.171,0.318,1.0
0.15,128.181881,37.91499,3325.5161328000004,3.654,-0.193,0.368,1.0
0.1666,128.181881,37.915029,3325.4841288,4.554,-0.215,0.415,1.0
0.1833,128.181881,37.915069,3325.4463336,5.537,-0.236,0.461,1.0
0.2,128.181881,37.915109,3325.4018328,6.6,-0.257,0.506,1.0
0.2166,128.181881,37.915148,3325.3506264,7.737,-0.279,0.55,1.0
0.2333,128.181881,37.915188,3325.2936288,8.944,-0.29,0.594,1.0
0.25,128.181881,37.915228,3325.2302304000004,10.218,-0.289,0.639,1.0
0.2666,128.181881,37.915267,3325.1613456,11.554,-0.281,0.685,1.0
0.2833,128.181881,37.915307,3325.0863648,12.951,-0.269,0.73,1.0
0.3,128.181881,37.915347,3325.0055928,14.404,-0.257,0.776,1.0
0.3166,128.181881,37.915386,3324.9196392000003,15.911,-0.246,0.821,1.0
0.3333,128.181881,37.915426,3324.8288088,17.469,-0.22,0.871,1.0
0.35,128.181881,37.915466,3324.7331016,19.075,-0.175,0.928,1.0
0.3666,128.181881,37.915506,3324.6328224,20.727,-0.118,0.991,1.0
0.3833,128.181881,37.915546,3324.5279712,22.424,-0.054,1.057,1.0
0.4,128.181881,37.915586,3324.4188528000004,24.162,0.01,1.126,1.0
0.4166,128.181881,37.915626,3324.305772,25.941,0.075,1.198,1.0
0.4333,128.18188,37.915666,3324.1896432000003,27.759,0.152,1.278,1.0
0.45,128.18188,37.915706,3324.0701616,29.613,0.252,1.375,1.0
0.4666,128.18188,37.915746,3323.9476320000003,31.504,0.367,1.486,1.0
0.4833,128.18188,37.915786,3323.8223592000004,33.43,0.489,1.607,1.0
0.5,128.18188,37.915826,3323.694648,35.39,0.612,1.734,1.0
0.5166,128.18188,37.915866,3323.5648032000004,37.383,0.731,1.867,1.0
0.5333,128.18188,37.915906,3323.4349584,39.376,0.861,2.012,1.0
0.55,128.18188,37.915946,3323.3054184000002,41.365,1.013,2.18,1.0
0.5666,128.18188,37.915986,3323.1767928,43.348,1.181,2.369,1.0
0.5833,128.18188,37.916026,3323.0481672,45.327,1.354,2.575,1.0
0.6,128.181881,37.916067,3322.9207608,47.3,1.523,2.79,1.0
0.6166,128.181881,37.916107,3322.7936592,49.269,1.684,3.013,1.0
0.6333,128.181881,37.916147,3322.6693008,51.125,1.858,3.247,1.0
0.65,128.181881,37.916187,3322.5476856,52.871,2.052,3.505,1.0
0.6666,128.181882,37.916227,3322.4294232,54.521,2.259,3.79,1.0
0.6833,128.181882,37.916268,3322.3154280000003,56.086,2.467,4.097,1.0
0.7,128.181883,37.916308,3322.2053952,57.579,2.667,4.418,1.0
0.7166,128.181883,37.916348,3322.0996296000003,59.014,2.853,4.748,1.0
0.7333,128.181884,37.916389,3321.9987408,60.31,3.044,5.094,1.0
0.75,128.181885,37.916429,3321.9027288,61.48,3.243,5.461,1.0
0.7666,128.181886,37.916469,3321.8128128,62.543,3.441,5.842,1.0
0.7833,128.181888,37.916509,3321.7283832,63.516,3.631,6.233,1.0
0.8,128.181889,37.91655,3321.6488304000004,64.413,3.808,6.629,1.0
0.8166,128.181891,37.91659,3321.5735448,65.25,3.971,7.026,1.0
0.8333,128.181892,37.91663,3321.5028312,66.046,4.119,7.424,1.0
0.85,128.181894,37.91667,3321.4360800000004,66.813,4.253,7.821,1.0
0.8666,128.181896,37.916711,3321.3732912,67.559,4.375,8.216,1.0
0.8833,128.181898,37.916751,3321.3141600000004,68.291,4.486,8.608,1.0
0.9,128.1819,37.916791,3321.2586864,69.014,4.586,8.996,1.0
0.9166,128.181903,37.916832,3321.2068704000003,69.732,4.677,9.381,1.0
0.9333,128.181906,37.916872,3321.1590168000002,70.392,4.766,9.76,1.0
0.95,128.181908,37.916912,3321.1154304,70.998,4.854,10.132,1.0
0.9666,128.181911,37.916952,3321.0764160000003,71.554,4.938,10.5,1.0
0.9833,128.181915,37.916993,3321.0416688000005,72.065,5.015,10.863,1.0
1.0,128.181918,37.917033,3321.0105792,72.538,5.086,11.224,1.0
1.0166,128.181921,37.917073,3320.9837568000003,72.978,5.149,11.581,1.0
