Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181834,37.919979,5888.623833600001,0.0,-0.003,209.999,1.0
0.0166,128.18181,37.919947,5888.6088984,0.0,-0.01,209.999,1.0
0.0333,128.181787,37.919915,5888.594268,-0.067,-0.021,209.987,1.0
0.05,128.181763,37.919883,5888.579942400001,-0.201,-0.035,209.962,1.0
0.0666,128.181739,37.91985,5888.5662264,-0.403,-0.05,209.927,1.0
0.0833,128.181716,37.919818,5888.553729599999,-0.675,-0.067,209.887,1.0
0.1,128.181692,37.919786,5888.5433664,-1.019,-0.084,209.843,1.0
0.1166,128.181669,37.919754,5888.5351368,-1.434,-0.103,209.796,1.0
0.1333,128.181645,37.919721,5888.529650400001,-1.919,-0.119,209.748,1.0
0.15,128.181621,37.919689,5888.5275168,-2.472,-0.134,209.7,1.0
0.1666,128.181598,37.919657,5888.5290408,-3.092,-0.147,209.651,1.0
0.1833,128.181574,37.919625,5888.5336128,-3.775,-0.159,209.603,1.0
0.2,128.181551,37.919592,5888.540928,-4.521,-0.17,209.555,1.0
0.2166,128.181527,37.91956,5888.551596,-5.326,-0.182,209.508,1.0
0.2333,128.181503,37.919528,5888.5656168,-6.189,-0.184,209.46,1.0
0.25,128.18148,37.919496,5888.5823808000005,-7.107,-0.176,209.413,1.0
0.2666,128.181456,37.919463,5888.602497600001,-8.077,-0.161,209.365,1.0
0.2833,128.181433,37.919431,5888.6253576,-9.099,-0.141,209.317,1.0
0.3,128.181409,37.919399,5888.651570400001,-10.168,-0.118,209.27,1.0
0.3166,128.181386,37.919366,5888.6805264,-11.284,-0.092,209.222,1.0
0.3333,128.181362,37.919334,5888.7128352,-12.444,-0.053,209.172,1.0
0.35,128.181339,37.919302,5888.748496800001,-13.646,0.001,209.118,1.0
0.3666,128.181315,37.919269,5888.787206400001,-14.888,0.07,209.061,1.0
0.3833,128.181292,37.919237,5888.8292688,-16.168,0.149,209.0,1.0
0.4,128.181268,37.919205,5888.8743792000005,-17.484,0.235,208.937,1.0
0.4166,128.181245,37.919172,5888.9228424,-18.834,0.325,208.872,1.0
0.4333,128.181222,37.91914,5888.9749632,-20.217,0.431,208.799,1.0
0.45,128.181198,37.919108,5889.0307416000005,-21.63,0.558,208.717,1.0
0.4666,128.181175,37.919075,5889.0901776,-23.071,0.702,208.626,1.0
0.4833,128.181151,37.919043,5889.1532712,-24.54,0.858,208.526,1.0
0.5,128.181128,37.91901,5889.2200224,-26.035,1.024,208.418,1.0
0.5166,128.181105,37.918978,5889.290736,-27.554,1.195,208.304,1.0
0.5333,128.181082,37.918945,5889.3657168,-29.097,1.38,208.177,1.0
0.55,128.181058,37.918913,5889.44466,-30.662,1.585,208.034,1.0
0.5666,128.181035,37.91888,5889.5281752,-32.249,1.805,207.875,1.0
0.5833,128.181012,37.918848,5889.6156528,-33.858,2.034,207.702,1.0
0.6,128.180989,37.918815,5889.7077024,-35.486,2.268,207.518,1.0
0.6166,128.180966,37.918783,5889.804019200001,-37.135,2.503,207.324,1.0
0.6333,128.180943,37.91875,5889.904908,-38.803,2.747,207.114,1.0
0.65,128.18092,37.918718,5890.010978400001,-40.49,3.002,206.881,1.0
0.6666,128.180898,37.918685,5890.121316,-42.196,3.265,206.63,1.0
0.6833,128.180875,37.918652,5890.2365303999995,-43.922,3.531,206.362,1.0
0.7,128.180852,37.91862,5890.3563168,-45.666,3.794,206.081,1.0
0.7166,128.18083,37.918587,5890.48098,-47.429,4.052,205.788,1.0
0.7333,128.180807,37.918554,5890.610520000001,-49.211,4.312,205.476,1.0
0.75,128.180785,37.918521,5890.744632,-51.012,4.573,205.142,1.0
0.7666,128.180762,37.918488,5890.8836208,-52.832,4.832,204.787,1.0
0.7833,128.18074,37.918455,5891.0271816,-54.672,5.086,204.417,1.0
0.8,128.180718,37.918423,5891.1750096000005,-56.531,5.329,204.034,1.0
0.8166,128.180696,37.91839,5891.3274096000005,-58.408,5.561,203.641,1.0
0.8333,128.180674,37.918357,5891.4840768,-60.305,5.782,203.234,1.0
0.85,128.180652,37.918324,5891.6447064,-62.221,5.99,202.816,1.0
0.8666,128.18063,37.91829,5891.8092983999995,-64.154,6.183,202.389,1.0
0.8833,128.180609,37.918257,5891.9772432,-66.106,6.36,201.956,1.0
0.9,128.180587,37.918224,5892.1485408,-68.074,6.519,201.519,1.0
0.9166,128.180566,37.918191,5892.3228864,-70.06,6.661,201.079,1.0
0.9333,128.180545,37.918158,5892.499975199999,-72.061,6.783,200.638,1.0
0.95,128.180524,37.918124,5892.679502399999,-74.078,6.887,200.197,1.0
0.9666,128.180503,37.918091,5892.8608584,-76.111,6.971,199.757,1.0
0.9833,128.180482,37.918057,5893.0440432,-78.158,7.035,199.318,1.0
1.0,128.180461,37.918024,5893.2281424,-80.221,7.08,198.882,1.0
1.0166,128.180441,37.91799,5893.4131560000005,-82.298,7.105,198.449,1.0
1.0333,128.180421,37.917957,5893.597864800001,-84.331,7.119,198.021,1.0
1.05,128.1804,37.917923,5893.7825736,-86.319,7.12,197.597,1.0
1.0666,128.18038,37.917889,5893.966368,-88.263,7.108,197.178,1.0
1.0833,128.18036,37.917856,5894.149248,-90.168,7.081,196.765,1.0
1.1,128.180341,37.917822,5894.330604,-92.035,7.037,196.356,1.0
1.1166,128.180321,37.917788,5894.5104360000005,-93.87,6.978,195.953,1.0
1.1333,128.180301,37.917754,5894.6878295999995,-95.587,6.912,195.554,1.0
1.15,128.180282,37.91772,5894.8627848,-97.193,6.84,195.161,1.0
1.1666,128.180262,37.917686,5895.035911200001,-98.695,6.76,194.772,1.0
1.1833,128.180243,37.917652,5895.2062944,-100.102,6.668,194.389,1.0
1.2,128.180224,37.917618,5895.3739344,-101.424,6.564,194.012,1.0
1.2166,128.180205,37.917584,5895.539136,-102.67,6.447,193.642,1.0
1.2333,128.180186,37.91755,5895.7012896,-103.811,6.321,193.277,1.0
